drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00765,hsa552,1,0.068493,0.068493,0.068493,1,0.0711942004418659,0.0711942004418659,0.0711942004418659
D00769,hsa552,1,0.25,0.25,0.25,1,0.0828070880690136,0.0828070880690136,0.0828070880690136
D00775,hsa552,1,0.148936,0.148936,0.148936,8,0.0134025295214866,0.0118385002728369,0.0148045451822436
D00779,hsa552,1,0.169811,0.169811,0.169811,2,0.0681292180462715,0.065064235650677,0.0711942004418659
D00780,hsa552,1,0.191781,0.191781,0.191781,1,0.0715103564796224,0.0715103564796224,0.0715103564796224
D00790,hsa552,1,0.276596,0.276596,0.276596,2,0.0722932846617654,0.0715103564796224,0.0730762128439084
D00837,hsa552,1,0.123077,0.123077,0.123077,2,0.132729622535037,0.130216470069545,0.135242775000529
D00838,hsa552,1,0.163265,0.163265,0.163265,2,0.132729622535037,0.130216470069545,0.135242775000529
D00845,hsa552,1,0.253968,0.253968,0.253968,1,0.135242775000529,0.135242775000529,0.135242775000529
D00954,hsa552,1,0.050847,0.050847,0.050847,1,0.0877781334436228,0.0877781334436228,0.0877781334436228
D00965,hsa552,1,0.150943,0.150943,0.150943,1,0.0877781334436228,0.0877781334436228,0.0877781334436228
D00987,hsa552,1,0.220339,0.220339,0.220339,1,0.0715103564796224,0.0715103564796224,0.0715103564796224
D00996,hsa552,1,0.152174,0.152174,0.152174,9,0.0744783238857309,0.054792314948024,0.0877781334436228
D01020,hsa552,1,0.145833,0.145833,0.145833,3,0.0785593554754951,0.0678853849478083,0.0877781334436228
D01022,hsa552,1,0.156863,0.156863,0.156863,6,0.0711535442143751,0.054792314948024,0.0877781334436228
D01024,hsa552,1,0.259259,0.259259,0.259259,3,0.0785593554754951,0.0678853849478083,0.0877781334436228
D01051,hsa552,1,0.259259,0.259259,0.259259,6,0.081954970701126,0.0678853849478083,0.0950694568156434
D01071,hsa552,1,0.056604,0.056604,0.056604,1,0.11010523729231,0.11010523729231,0.11010523729231
D01103,hsa552,1,0.254545,0.254545,0.254545,1,0.065064235650677,0.065064235650677,0.065064235650677
D01118,hsa552,1,0.291667,0.291667,0.291667,1,0.065064235650677,0.065064235650677,0.065064235650677
D01126,hsa552,1,0.04,0.04,0.04,1,0.0151827788640554,0.0151827788640554,0.0151827788640554
D01164,hsa552,1,0.232143,0.232143,0.232143,6,0.0753309821524818,0.0687874378575466,0.0921948631070807
D01227,hsa552,1,0.338983,0.338983,0.338983,2,0.0797120299668834,0.0721204200531152,0.0873036398806516
D01242,hsa552,1,0.351852,0.351852,0.351852,1,0.0526387634483962,0.0526387634483962,0.0526387634483962
D01269,hsa552,1,0.233333,0.233333,0.233333,1,0.065064235650677,0.065064235650677,0.065064235650677
D01295,hsa552,1,0.367347,0.367347,0.367347,5,0.0712042171822269,0.0526387634483962,0.0800059019023006
D01297,hsa552,1,0.34,0.34,0.34,1,0.065064235650677,0.065064235650677,0.065064235650677
D01324,hsa552,1,0.291667,0.291667,0.291667,1,0.0526387634483962,0.0526387634483962,0.0526387634483962
D01332,hsa552,1,0.232143,0.232143,0.232143,1,0.0526387634483962,0.0526387634483962,0.0526387634483962
D01346,hsa552,1,0.352941,0.352941,0.352941,1,0.0148045451822436,0.0148045451822436,0.0148045451822436
D01352,hsa552,1,0.028571,0.028571,0.028571,2,0.0512679487696424,0.0491441728728486,0.0533917246664361
D01358,hsa552,1,0.395349,0.395349,0.395349,4,0.0819682323833915,0.0678853849478083,0.0921948631070807
D01386,hsa552,1,0.209302,0.209302,0.209302,1,0.0826676985508583,0.0826676985508583,0.0826676985508583
D01390,hsa552,1,0.170213,0.170213,0.170213,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D01441,hsa552,1,0.396552,0.396552,0.396552,1,0.0557949018117236,0.0557949018117236,0.0557949018117236
D01454,hsa552,1,0.16,0.16,0.16,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D01462,hsa552,1,0.2,0.2,0.2,1,0.0715103564796224,0.0715103564796224,0.0715103564796224
D01603,hsa552,1,0.220339,0.220339,0.220339,6,0.0711535442143751,0.054792314948024,0.0877781334436228
D01652,hsa552,1,0.272727,0.272727,0.272727,1,0.0976432856555147,0.0976432856555147,0.0976432856555147
D01692,hsa552,1,0.214286,0.214286,0.214286,1,0.0877781334436228,0.0877781334436228,0.0877781334436228
D01699,hsa552,1,0.384615,0.384615,0.384615,1,0.0618498335020283,0.0618498335020283,0.0618498335020283
D01712,hsa552,1,0.14,0.14,0.14,2,0.0603376250968958,0.0600089395975133,0.0606663105962783
D01713,hsa552,1,0.340909,0.340909,0.340909,8,0.0715243194984183,0.0526387634483962,0.0921948631070807
D01717,hsa552,1,0.314815,0.314815,0.314815,2,0.0689285144556543,0.0526387634483962,0.0852182654629125
D01745,hsa552,1,0.326923,0.326923,0.326923,1,0.0715103564796224,0.0715103564796224,0.0715103564796224
D01782,hsa552,1,0.291667,0.291667,0.291667,1,0.0526387634483962,0.0526387634483962,0.0526387634483962
D01828,hsa552,1,0.22,0.22,0.22,1,0.0810968567149885,0.0810968567149885,0.0810968567149885
D01871,hsa552,1,0.340426,0.340426,0.340426,5,0.0665586343366899,0.0618498335020283,0.0719338667755255
D01891,hsa552,1,0.133333,0.133333,0.133333,1,0.0624022944628953,0.0624022944628953,0.0624022944628953
D01925,hsa552,1,0.2,0.2,0.2,1,0.106439202040168,0.106439202040168,0.106439202040168
D01964,hsa552,1,0.121212,0.121212,0.121212,1,0.0533917246664361,0.0533917246664361,0.0533917246664361
D01965,hsa552,1,0.298246,0.298246,0.298246,3,0.0785593554754951,0.0678853849478083,0.0877781334436228
D01973,hsa552,1,0.34,0.34,0.34,7,0.079946327544412,0.0645055552835703,0.099057178685776
D01994,hsa552,1,0.238806,0.238806,0.238806,1,0.0971719275430796,0.0971719275430796,0.0971719275430796
D02007,hsa552,1,0.169231,0.169231,0.169231,1,0.106439202040168,0.106439202040168,0.106439202040168
D02066,hsa552,1,0.1875,0.1875,0.1875,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D02070,hsa552,1,0.196078,0.196078,0.196078,5,0.0665586343366899,0.0618498335020283,0.0719338667755255
D02076,hsa552,1,0.178571,0.178571,0.178571,3,0.0637477329532551,0.054792314948024,0.0783537297775772
D02082,hsa552,1,0.233333,0.233333,0.233333,1,0.0945951843912507,0.0945951843912507,0.0945951843912507
D02147,hsa552,1,0.142857,0.142857,0.142857,1,0.0826676985508583,0.0826676985508583,0.0826676985508583
D02149,hsa552,1,0.107143,0.107143,0.107143,9,0.0744783238857309,0.054792314948024,0.0877781334436228
D02150,hsa552,1,0.170213,0.170213,0.170213,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D02234,hsa552,1,0.375,0.375,0.375,3,0.0785593554754951,0.0678853849478083,0.0877781334436228
D02237,hsa552,1,0.058824,0.058824,0.058824,6,0.0711535442143751,0.054792314948024,0.0877781334436228
D02250,hsa552,1,0.255319,0.255319,0.255319,3,0.126419524271733,0.119113784187671,0.139034722604335
D02278,hsa552,1,0.019231,0.019231,0.019231,1,0.0151827788640554,0.0151827788640554,0.0151827788640554
D02279,hsa552,1,0.020408,0.020408,0.020408,1,0.0151827788640554,0.0151827788640554,0.0151827788640554
D02327,hsa552,1,0.218182,0.218182,0.218182,2,0.0588514995495366,0.0526387634483962,0.065064235650677
D02338,hsa552,1,0.188679,0.188679,0.188679,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D02340,hsa552,1,0.319149,0.319149,0.319149,3,0.0808316902745367,0.0715103564796224,0.0921948631070807
D02342,hsa552,1,0.127273,0.127273,0.127273,2,0.0791582077197156,0.0756487168885729,0.0826676985508583
D02349,hsa552,1,0.122807,0.122807,0.122807,1,0.0580971541341641,0.0580971541341641,0.0580971541341641
D02354,hsa552,1,0.294118,0.294118,0.294118,11,0.0691381436306674,0.0526387634483962,0.0921948631070807
D02356,hsa552,1,0.180328,0.180328,0.180328,7,0.069260853085888,0.054792314948024,0.0877781334436228
D02357,hsa552,1,0.226415,0.226415,0.226415,1,0.0921948631070807,0.0921948631070807,0.0921948631070807
D02358,hsa552,1,0.137255,0.137255,0.137255,1,0.0756487168885729,0.0756487168885729,0.0756487168885729
D02359,hsa552,1,0.22449,0.22449,0.22449,1,0.0826676985508583,0.0826676985508583,0.0826676985508583
D02361,hsa552,1,0.285714,0.285714,0.285714,14,0.0711569747402733,0.0526387634483962,0.0921948631070807
D02374,hsa552,1,0.12963,0.12963,0.12963,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D02566,hsa552,1,0.333333,0.333333,0.333333,4,0.0679456312212075,0.0526387634483962,0.0877781334436228
D02578,hsa552,1,0.266667,0.266667,0.266667,2,0.0848887379255867,0.0708334184959087,0.0989440573552647
D02588,hsa552,1,0.218182,0.218182,0.218182,1,0.106439202040168,0.106439202040168,0.106439202040168
D02614,hsa552,1,0.24,0.24,0.24,1,0.0756487168885729,0.0756487168885729,0.0756487168885729
D02671,hsa552,1,0.27451,0.27451,0.27451,5,0.0791154371139638,0.0715103564796224,0.0921948631070807
D02721,hsa552,1,0.031746,0.031746,0.031746,2,0.0485256958760918,0.0479072188793351,0.0491441728728486
D02725,hsa552,1,0.183333,0.183333,0.183333,2,0.0551547566711152,0.0479072188793351,0.0624022944628953
D02826,hsa552,1,0.188679,0.188679,0.188679,2,0.0938186392832275,0.088580099880679,0.099057178685776
D02884,hsa552,1,0.137255,0.137255,0.137255,2,0.0603376250968958,0.0600089395975133,0.0606663105962783
D02910,hsa552,1,0.272727,0.272727,0.272727,2,0.0817134251660979,0.0756487168885729,0.0877781334436228
D03165,hsa552,1,0.205882,0.205882,0.205882,1,0.0715103564796224,0.0715103564796224,0.0715103564796224
D03187,hsa552,1,0.046154,0.046154,0.046154,1,0.0574707328666008,0.0574707328666008,0.0574707328666008
D03210,hsa552,1,0.271186,0.271186,0.271186,1,0.0881492586200683,0.0881492586200683,0.0881492586200683
D03274,hsa552,1,0.418182,0.418182,0.418182,3,0.0637477329532551,0.054792314948024,0.0783537297775772
D03365,hsa552,1,0.186047,0.186047,0.186047,1,0.0651970422342832,0.0651970422342832,0.0651970422342832
D03415,hsa552,1,0.264368,0.264368,0.264368,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D03442,hsa552,1,0.231481,0.231481,0.231481,2,0.134044635142355,0.124704559370674,0.143384710914036
D03490,hsa552,1,0.188679,0.188679,0.188679,2,0.0791582077197156,0.0756487168885729,0.0826676985508583
D03503,hsa552,1,0.14,0.14,0.14,1,0.0787933939231958,0.0787933939231958,0.0787933939231958
D03621,hsa552,1,0.340909,0.340909,0.340909,4,0.0626867582607419,0.0526387634483962,0.0711942004418659
D03642,hsa552,1,0.24,0.24,0.24,1,0.0518636579032481,0.0518636579032481,0.0518636579032481
D03654,hsa552,1,0.365385,0.365385,0.365385,1,0.0618498335020283,0.0618498335020283,0.0618498335020283
D03858,hsa552,1,0.291667,0.291667,0.291667,3,0.0660360898648571,0.0618498335020283,0.0711942004418659
D03879,hsa552,1,0.244898,0.244898,0.244898,3,0.0811278832284424,0.0756487168885729,0.085067234245896
D03880,hsa552,1,0.164384,0.164384,0.164384,2,0.0791582077197156,0.0756487168885729,0.0826676985508583
D03881,hsa552,1,0.20339,0.20339,0.20339,2,0.0791582077197156,0.0756487168885729,0.0826676985508583
D03966,hsa552,1,0.039216,0.039216,0.039216,4,0.0134733024344416,0.0121689632686988,0.0148045451822436
D04006,hsa552,1,0.152174,0.152174,0.152174,1,0.0782905764829779,0.0782905764829779,0.0782905764829779
D04034,hsa552,1,0.4,0.4,0.4,3,0.0637477329532551,0.054792314948024,0.0783537297775772
D04040,hsa552,1,0.254545,0.254545,0.254545,1,0.0945951843912507,0.0945951843912507,0.0945951843912507
D04375,hsa552,1,0.152174,0.152174,0.152174,1,0.0580971541341641,0.0580971541341641,0.0580971541341641
D04625,hsa552,1,0.142857,0.142857,0.142857,1,0.0756487168885729,0.0756487168885729,0.0756487168885729
D04716,hsa552,1,0.226415,0.226415,0.226415,1,0.135242775000529,0.135242775000529,0.135242775000529
D04979,hsa552,1,0.333333,0.333333,0.333333,1,0.0526387634483962,0.0526387634483962,0.0526387634483962
D05113,hsa552,1,0.142857,0.142857,0.142857,1,0.135242775000529,0.135242775000529,0.135242775000529
D05129,hsa552,1,0.178571,0.178571,0.178571,4,0.0666102705723051,0.0356996582610814,0.0970058038647545
D05246,hsa552,1,0.263158,0.263158,0.263158,1,0.0945951843912507,0.0945951843912507,0.0945951843912507
D05312,hsa552,1,0.169811,0.169811,0.169811,3,0.138373996860937,0.130216470069545,0.149662745512736
D05341,hsa552,1,0.017857,0.017857,0.017857,1,0.0861878562683588,0.0861878562683588,0.0861878562683588
D05740,hsa552,1,0.268657,0.268657,0.268657,2,0.0938186392832275,0.088580099880679,0.099057178685776
D05792,hsa552,1,0.210526,0.210526,0.210526,1,0.0826676985508583,0.0826676985508583,0.0826676985508583
D05938,hsa552,1,0.32,0.32,0.32,1,0.135242775000529,0.135242775000529,0.135242775000529
D06056,hsa552,1,0.173077,0.173077,0.173077,1,0.0971719275430796,0.0971719275430796,0.0971719275430796
D06396,hsa552,1,0.244898,0.244898,0.244898,1,0.0971719275430796,0.0971719275430796,0.0971719275430796
D00049,hsa554,1,0.116279,0.116279,0.116279,1,0.0593390264419296,0.0593390264419296,0.0593390264419296
D00059,hsa554,1,0.104167,0.104167,0.104167,2,0.066706496604818,0.0556232449637189,0.077789748245917
D00079,hsa554,1,0.032258,0.032258,0.032258,1,0.0833186282757403,0.0833186282757403,0.0833186282757403
D00094,hsa554,1,0.051724,0.051724,0.051724,1,0.0208457553596105,0.0208457553596105,0.0208457553596105
D00095,hsa554,1,0.130435,0.130435,0.130435,3,0.085152744232039,0.0801024735215864,0.0882316048808452
D00106,hsa554,1,0.032258,0.032258,0.032258,1,0.104094267819189,0.104094267819189,0.104094267819189
D00110,hsa554,1,0.173077,0.173077,0.173077,3,0.0826668704692822,0.0637804835500796,0.10643037961185
D00113,hsa554,1,0.176471,0.176471,0.176471,5,0.0407072988284064,0.039254593323399,0.0428991926660631
D00136,hsa554,1,0.3,0.3,0.3,4,0.0603067900309117,0.0549528553485217,0.0668705762613265
D00139,hsa554,1,0.222222,0.222222,0.222222,1,0.079333099512222,0.079333099512222,0.079333099512222
D00180,hsa554,1,0.032258,0.032258,0.032258,3,0.0926602340444499,0.0705002220732073,0.124161851784402
D00225,hsa554,1,0.355556,0.355556,0.355556,1,0.079333099512222,0.079333099512222,0.079333099512222
D00227,hsa554,1,0.210526,0.210526,0.210526,3,0.0654449368573805,0.0603300774069583,0.0701652630918428
D00232,hsa554,1,0.071429,0.071429,0.071429,3,0.0403011130424519,0.039254593323399,0.0420227717371048
D00234,hsa554,1,0.377358,0.377358,0.377358,3,0.0554862875647001,0.04863177399689,0.0643088932437669
D00235,hsa554,1,0.183673,0.183673,0.183673,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00241,hsa554,1,0.12766,0.12766,0.12766,1,0.0118822161071791,0.0118822161071791,0.0118822161071791
D00255,hsa554,1,0.352941,0.352941,0.352941,8,0.075216264539345,0.0549528553485217,0.0992523847268307
D00270,hsa554,1,0.276596,0.276596,0.276596,7,0.0698842297796495,0.0549528553485217,0.0949597673004408
D00274,hsa554,1,0.290909,0.290909,0.290909,3,0.0653543571409159,0.039254593323399,0.114785706362244
D00281,hsa554,1,0.177778,0.177778,0.177778,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D00283,hsa554,1,0.319149,0.319149,0.319149,25,0.0697684567775709,0.039254593323399,0.114785706362244
D00295,hsa554,1,0.12,0.12,0.12,1,0.0768719024834968,0.0768719024834968,0.0768719024834968
D00300,hsa554,1,0.26087,0.26087,0.26087,3,0.0554862875647001,0.04863177399689,0.0643088932437669
D00301,hsa554,1,0.333333,0.333333,0.333333,1,0.123159475850565,0.123159475850565,0.123159475850565
D00306,hsa554,1,0.148148,0.148148,0.148148,1,0.0724112577530663,0.0724112577530663,0.0724112577530663
D00318,hsa554,1,0.053571,0.053571,0.053571,3,0.0632708565747179,0.04863177399689,0.0768719024834968
D00332,hsa554,1,0.040816,0.040816,0.040816,2,0.05764146637774,0.0549528553485217,0.0603300774069583
D00336,hsa554,1,0.309091,0.309091,0.309091,1,0.0604741233808496,0.0604741233808496,0.0604741233808496
D00356,hsa554,1,0.129032,0.129032,0.129032,1,0.0743580172363162,0.0743580172363162,0.0743580172363162
D00364,hsa554,1,0.294118,0.294118,0.294118,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00371,hsa554,1,0.155556,0.155556,0.155556,1,0.0777829537136716,0.0777829537136716,0.0777829537136716
D00380,hsa554,1,0.1875,0.1875,0.1875,1,0.079333099512222,0.079333099512222,0.079333099512222
D00394,hsa554,1,0.270833,0.270833,0.270833,1,0.079333099512222,0.079333099512222,0.079333099512222
D00397,hsa554,1,0.304348,0.304348,0.304348,3,0.0413921859088556,0.039254593323399,0.0428991926660631
D00400,hsa554,1,0.314815,0.314815,0.314815,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D00410,hsa554,1,0.272727,0.272727,0.272727,1,0.079333099512222,0.079333099512222,0.079333099512222
D00411,hsa554,1,0.355932,0.355932,0.355932,4,0.0939954356658945,0.0724194670437636,0.114549357441367
D00415,hsa554,1,0.176471,0.176471,0.176471,2,0.0918115378071712,0.0853039090845635,0.098319166529779
D00419,hsa554,1,0.03125,0.03125,0.03125,2,0.0932141486775198,0.0622664455706376,0.124161851784402
D00422,hsa554,1,0.090909,0.090909,0.090909,1,0.0768719024834968,0.0768719024834968,0.0768719024834968
D00426,hsa554,1,0.254545,0.254545,0.254545,4,0.0718832885907977,0.0597545343644947,0.0871241542936855
D00432,hsa554,1,0.150943,0.150943,0.150943,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D00437,hsa554,1,0.122807,0.122807,0.122807,9,0.0756736906474424,0.0549528553485217,0.0992523847268307
D00440,hsa554,1,0.090909,0.090909,0.090909,1,0.0768719024834968,0.0768719024834968,0.0768719024834968
D00442,hsa554,1,0.27907,0.27907,0.27907,2,0.131938642614153,0.126776089338608,0.137101195889697
D00443,hsa554,1,0.079365,0.079365,0.079365,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D00451,hsa554,1,0.18,0.18,0.18,11,0.0777991948121171,0.056678726786715,0.114785706362244
D00454,hsa554,1,0.297872,0.297872,0.297872,22,0.0644831799350648,0.039254593323399,0.0992523847268307
D00465,hsa554,1,0.160714,0.160714,0.160714,2,0.0406386825302519,0.039254593323399,0.0420227717371048
D00480,hsa554,1,0.304348,0.304348,0.304348,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00483,hsa554,1,0.255319,0.255319,0.255319,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D00493,hsa554,1,0.306122,0.306122,0.306122,6,0.0701473953835236,0.0535181954534435,0.0949597673004408
D00494,hsa554,1,0.282609,0.282609,0.282609,11,0.0534505171710071,0.039254593323399,0.0871241542936855
D00498,hsa554,1,0.176471,0.176471,0.176471,1,0.123159475850565,0.123159475850565,0.123159475850565
D00499,hsa554,1,0.018519,0.018519,0.018519,1,0.058557561503429,0.058557561503429,0.058557561503429
D00503,hsa554,1,0.269231,0.269231,0.269231,4,0.0710794077633503,0.0556232449637189,0.0871241542936855
D00509,hsa554,1,0.27451,0.27451,0.27451,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D00513,hsa554,1,0.1875,0.1875,0.1875,19,0.0767116452235815,0.0549528553485217,0.114785706362244
D00514,hsa554,1,0.2,0.2,0.2,1,0.0549528553485217,0.0549528553485217,0.0549528553485217
D00520,hsa554,1,0.333333,0.333333,0.333333,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00521,hsa554,1,0.321429,0.321429,0.321429,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00522,hsa554,1,0.384615,0.384615,0.384615,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D00523,hsa554,1,0.314815,0.314815,0.314815,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D00524,hsa554,1,0.041667,0.041667,0.041667,3,0.0466116421879776,0.039254593323399,0.058557561503429
D00525,hsa554,1,0.102041,0.102041,0.102041,1,0.039254593323399,0.039254593323399,0.039254593323399
D00528,hsa554,1,0.12766,0.12766,0.12766,14,0.0768216114443909,0.0555301567095442,0.104094267819189
D00540,hsa554,1,0.188679,0.188679,0.188679,2,0.0406386825302519,0.039254593323399,0.0420227717371048
D00542,hsa554,1,0.022222,0.022222,0.022222,1,0.079333099512222,0.079333099512222,0.079333099512222
D00559,hsa554,1,0.166667,0.166667,0.166667,1,0.0637804835500796,0.0637804835500796,0.0637804835500796
D00560,hsa554,1,0.431373,0.431373,0.431373,5,0.0851619596187231,0.0556232449637189,0.133656554033459
D00563,hsa554,1,0.340909,0.340909,0.340909,4,0.0664768095467897,0.0549528553485217,0.0752129327875418
D00574,hsa554,1,0.191489,0.191489,0.191489,1,0.079333099512222,0.079333099512222,0.079333099512222
D00598,hsa554,1,0.192308,0.192308,0.192308,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00601,hsa554,1,0.144737,0.144737,0.144737,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00604,hsa554,1,0.173913,0.173913,0.173913,4,0.0576602516794701,0.0490630407435375,0.0668705762613265
D00606,hsa554,1,0.195652,0.195652,0.195652,3,0.0569621574511286,0.0490630407435375,0.0668705762613265
D00607,hsa554,1,0.042254,0.042254,0.042254,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D00609,hsa554,1,0.333333,0.333333,0.333333,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D00613,hsa554,1,0.27451,0.27451,0.27451,5,0.0687271975799487,0.0490630407435375,0.0949597673004408
D00627,hsa554,1,0.368421,0.368421,0.368421,1,0.0692227511833913,0.0692227511833913,0.0692227511833913
D00632,hsa554,1,0.265306,0.265306,0.265306,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00635,hsa554,1,0.148649,0.148649,0.148649,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00645,hsa554,1,0.26,0.26,0.26,2,0.0841670392012158,0.0801024735215864,0.0882316048808452
D00646,hsa554,1,0.235294,0.235294,0.235294,2,0.0406386825302519,0.039254593323399,0.0420227717371048
D00665,hsa554,1,0.222222,0.222222,0.222222,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00666,hsa554,1,0.290909,0.290909,0.290909,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D00673,hsa554,1,0.109091,0.109091,0.109091,1,0.0768719024834968,0.0768719024834968,0.0768719024834968
D00674,hsa554,1,0.235294,0.235294,0.235294,1,0.070623070088205,0.070623070088205,0.070623070088205
D00675,hsa554,1,0.283019,0.283019,0.283019,2,0.0918115378071712,0.0853039090845635,0.098319166529779
D00676,hsa554,1,0.155172,0.155172,0.155172,3,0.0847487152341825,0.070623070088205,0.098319166529779
D00682,hsa554,1,0.028169,0.028169,0.028169,1,0.0705002220732073,0.0705002220732073,0.0705002220732073
D00683,hsa554,1,0.181818,0.181818,0.181818,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D00684,hsa554,1,0.258065,0.258065,0.258065,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D00687,hsa554,1,0.276923,0.276923,0.276923,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D00688,hsa554,1,0.151515,0.151515,0.151515,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D00715,hsa554,1,0.166667,0.166667,0.166667,1,0.039254593323399,0.039254593323399,0.039254593323399
D00726,hsa554,1,0.18,0.18,0.18,15,0.0715338017515943,0.039254593323399,0.114785706362244
D00760,hsa554,1,0.185567,0.185567,0.185567,1,0.0420227717371048,0.0420227717371048,0.0420227717371048
D00765,hsa554,1,0.068493,0.068493,0.068493,1,0.0420227717371048,0.0420227717371048,0.0420227717371048
D00769,hsa554,1,0.25,0.25,0.25,1,0.104094267819189,0.104094267819189,0.104094267819189
D00775,hsa554,1,0.148936,0.148936,0.148936,8,0.0143021553123754,0.0118871986484578,0.0155834841251941
D00779,hsa554,1,0.169811,0.169811,0.169811,2,0.0406386825302519,0.039254593323399,0.0420227717371048
D00780,hsa554,1,0.191781,0.191781,0.191781,1,0.0556232449637189,0.0556232449637189,0.0556232449637189
D00790,hsa554,1,0.276596,0.276596,0.276596,2,0.066706496604818,0.0556232449637189,0.077789748245917
D00837,hsa554,1,0.123077,0.123077,0.123077,2,0.114794927731208,0.10643037961185,0.123159475850565
D00838,hsa554,1,0.163265,0.163265,0.163265,2,0.114794927731208,0.10643037961185,0.123159475850565
D00845,hsa554,1,0.253968,0.253968,0.253968,1,0.123159475850565,0.123159475850565,0.123159475850565
D00954,hsa554,1,0.050847,0.050847,0.050847,1,0.0871241542936855,0.0871241542936855,0.0871241542936855
D00965,hsa554,1,0.150943,0.150943,0.150943,1,0.0871241542936855,0.0871241542936855,0.0871241542936855
D00987,hsa554,1,0.220339,0.220339,0.220339,1,0.0556232449637189,0.0556232449637189,0.0556232449637189
D00996,hsa554,1,0.152174,0.152174,0.152174,9,0.0723103507842552,0.0490630407435375,0.0992523847268307
D01020,hsa554,1,0.145833,0.145833,0.145833,3,0.070773407191883,0.0597545343644947,0.0871241542936855
D01022,hsa554,1,0.156863,0.156863,0.156863,6,0.0638677823215058,0.0490630407435375,0.0871241542936855
D01024,hsa554,1,0.259259,0.259259,0.259259,3,0.070773407191883,0.0597545343644947,0.0871241542936855
D01051,hsa554,1,0.259259,0.259259,0.259259,6,0.0707442717527329,0.056678726786715,0.0871241542936855
D01071,hsa554,1,0.056604,0.056604,0.056604,1,0.079333099512222,0.079333099512222,0.079333099512222
D01103,hsa554,1,0.254545,0.254545,0.254545,1,0.039254593323399,0.039254593323399,0.039254593323399
D01118,hsa554,1,0.291667,0.291667,0.291667,1,0.039254593323399,0.039254593323399,0.039254593323399
D01126,hsa554,1,0.04,0.04,0.04,1,0.013954814201368,0.013954814201368,0.013954814201368
D01164,hsa554,1,0.232143,0.232143,0.232143,6,0.0633127955682735,0.0556232449637189,0.0752129327875418
D01227,hsa554,1,0.338983,0.338983,0.338983,2,0.0758075192428196,0.0744805997154267,0.0771344387702126
D01242,hsa554,1,0.351852,0.351852,0.351852,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D01269,hsa554,1,0.233333,0.233333,0.233333,1,0.039254593323399,0.039254593323399,0.039254593323399
D01295,hsa554,1,0.367347,0.367347,0.367347,5,0.06913428790272,0.0535181954534435,0.0949597673004408
D01297,hsa554,1,0.34,0.34,0.34,1,0.039254593323399,0.039254593323399,0.039254593323399
D01324,hsa554,1,0.291667,0.291667,0.291667,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D01332,hsa554,1,0.232143,0.232143,0.232143,1,0.0535181954534435,0.0535181954534435,0.0535181954534435
D01346,hsa554,1,0.352941,0.352941,0.352941,1,0.013535344886819,0.013535344886819,0.013535344886819
D01352,hsa554,1,0.028571,0.028571,0.028571,2,0.0788383227560283,0.0743580172363162,0.0833186282757403
D01358,hsa554,1,0.395349,0.395349,0.395349,4,0.0718832885907977,0.0597545343644947,0.0871241542936855
D01386,hsa554,1,0.209302,0.209302,0.209302,1,0.0801024735215864,0.0801024735215864,0.0801024735215864
D01390,hsa554,1,0.170213,0.170213,0.170213,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D01441,hsa554,1,0.396552,0.396552,0.396552,1,0.0492656811257872,0.0492656811257872,0.0492656811257872
D01454,hsa554,1,0.16,0.16,0.16,3,0.0891954877097541,0.0801024735215864,0.0992523847268307
D01462,hsa554,1,0.2,0.2,0.2,1,0.0556232449637189,0.0556232449637189,0.0556232449637189
